Iteration,Discriminator Loss,Generator Loss
2759,4.590734958648682,4.239169597625732
2769,9.893016815185547,0.00011648187501123175
2779,1.5793874263763428,1.2573431730270386
2789,3.281932830810547,0.10082411766052246
2799,7.67641019821167,0.001087092561647296
2809,10.979143142700195,4.78043693874497e-05
2819,10.379446983337402,7.691366772633046e-05
2829,2.5487606525421143,0.25937217473983765
2839,4.822604656219482,4.494483470916748
2849,9.86764144897461,0.00014629634097218513
2859,10.651815414428711,6.69333094265312e-05
2869,9.942072868347168,0.00012052559031872079
2879,10.498811721801758,7.542376988567412e-05
2889,10.6393404006958,5.741391942137852e-05
2899,1.9079484939575195,0.6161499619483948
2909,1.8095171451568604,0.75880366563797
2919,1.6965566873550415,0.9733887314796448
2929,6.8464741706848145,5.816561698913574
2939,10.497132301330566,6.302046676864848e-05
2949,4.563526630401611,0.0242190882563591
2959,4.00616979598999,0.05199067294597626
2969,7.590573310852051,0.0012148178648203611
2979,2.745364189147949,2.8997962474823
2989,10.088869094848633,9.685085387900472e-05
2999,2.0799427032470703,2.2265284061431885
3009,7.66035270690918,0.001154818688519299
3019,9.113042831420898,0.0003023245371878147
3029,9.503307342529297,0.00018460034334566444
3039,1.7100839614868164,0.9246218800544739
3049,6.410740375518799,5.1755475997924805
3059,1.868476152420044,0.584076464176178
3069,5.692962169647217,5.012487888336182
3079,5.54605770111084,4.8408708572387695
3089,1.453925371170044,1.0565986633300781
3099,1.8390138149261475,2.0024828910827637
3109,1.7886874675750732,1.0032930374145508
3119,6.137736797332764,0.004510720260441303
3129,9.698116302490234,0.0001359632151434198
3139,7.331606864929199,0.0016719247214496136
3149,9.528557777404785,0.00014739527250640094
3159,1.7343978881835938,0.7204426527023315
3169,1.8880305290222168,0.4957089424133301
3179,1.7619823217391968,1.477004051208496
3189,7.524171829223633,6.21993350982666
3199,2.394115686416626,2.6005783081054688
3209,7.683050155639648,6.190486907958984
3219,2.197870969772339,2.3772244453430176
3229,2.120439291000366,2.3092799186706543
3239,9.780220985412598,0.0001169931492768228
3249,1.5385382175445557,0.9625695943832397
3259,9.15781021118164,0.00024974116240628064
3269,1.5345200300216675,0.8103502988815308
3279,11.166135787963867,3.0355402486748062e-05
3289,3.609805107116699,0.06151337921619415
3299,4.904430866241455,4.3400492668151855
3309,2.6559760570526123,2.654545783996582
3319,5.626923561096191,4.743253231048584
3329,7.308266639709473,0.0015634300652891397
3339,3.847100257873535,3.6883316040039062
3349,2.0572752952575684,2.16331148147583
3359,1.8056927919387817,1.9851014614105225
3369,3.463343381881714,3.356140613555908
3379,1.596793293952942,1.640606164932251
3389,2.535385847091675,2.670008420944214
3399,7.192821502685547,6.0539231300354
3409,1.4545905590057373,1.5397286415100098
3419,2.937368869781494,2.960969924926758
3429,8.060782432556152,0.0006603469373658299
3439,9.067642211914062,0.00023355934536084533
3449,8.748963356018066,0.00030760830850340426
3459,1.7079920768737793,1.758979082107544
3469,1.8560452461242676,2.1153507232666016
3479,2.0521180629730225,2.2947213649749756
3489,1.5128506422042847,1.3287813663482666
3499,1.8052133321762085,0.48394331336021423
3509,1.661287546157837,0.7544515132904053
3519,8.367762565612793,0.0004609309835359454
3529,1.5416131019592285,1.4784843921661377
3539,1.6746187210083008,0.6729542016983032
3549,1.529736042022705,0.9581571817398071
3559,9.663736343383789,0.00014230876695364714
3569,1.7132911682128906,0.6211570501327515
3579,2.489121675491333,2.6245036125183105
3589,7.645646095275879,0.0010211706394329667
3599,8.265092849731445,0.0005660487222485244
3609,1.4178805351257324,1.2961187362670898
3619,7.5494160652160645,0.0010871769627556205
3629,1.8368066549301147,1.9713371992111206
3639,1.5872139930725098,1.5678619146347046
3649,3.8963751792907715,0.04481397569179535
3659,1.5513051748275757,1.478289008140564
3669,1.433058261871338,1.098829984664917
3679,4.392099380493164,3.953124523162842
3689,3.2172584533691406,3.049295425415039
3699,9.332693099975586,0.0001930934377014637
3709,1.4624303579330444,0.8488328456878662
3719,9.48164176940918,0.00014869050937704742
3729,9.520742416381836,0.00015816433005966246
3739,2.6620309352874756,0.1673678457736969
3749,7.32558536529541,0.001404152950271964
3759,9.406381607055664,0.00016600354865659028
3769,5.467037200927734,4.839143753051758
3779,8.341358184814453,0.00044452917063608766
3789,8.107364654541016,0.0005356871988624334
3799,1.3449103832244873,1.2510985136032104
3809,8.9374361038208,0.00026954084751196206
3819,2.5152101516723633,2.581460475921631
3829,1.4892559051513672,1.2180012464523315
3839,9.001380920410156,0.00024314376059919596
3849,9.542238235473633,0.00014968264440540224
3859,1.9567410945892334,2.089648723602295
3869,5.65323543548584,4.8220534324646
3879,4.634559631347656,4.01327657699585
3889,6.330083847045898,5.2656941413879395
3899,1.6077367067337036,0.650130033493042
3909,2.618281841278076,2.6254003047943115
3919,4.748945236206055,0.017917657271027565
3929,1.6074600219726562,0.696008563041687
3939,2.1366665363311768,2.2164649963378906
3949,7.309539794921875,0.0013766712509095669
3959,3.209392786026001,0.08764419704675674
3969,8.769819259643555,0.00030128785874694586
3979,1.5473237037658691,1.3066463470458984
3989,6.415992736816406,0.003137298859655857
3999,1.4643032550811768,1.163034200668335
4009,1.3733247518539429,1.0602232217788696
4019,1.450429081916809,1.1342885494232178
4029,2.6307010650634766,0.15923385322093964
4039,6.7259979248046875,0.002341621555387974
4049,1.5631999969482422,1.5280462503433228
4059,6.6497015953063965,5.408404350280762
4069,1.433193564414978,1.3741931915283203
4079,2.579357624053955,0.16687341034412384
4089,7.7605299949646,0.0008527612080797553
4099,7.319060325622559,0.00146774435415864
4109,1.3838986158370972,0.9670880436897278
4119,1.7933545112609863,0.4535014033317566
4129,7.488549709320068,0.0010720216669142246
4139,7.984798908233643,0.0006409129127860069
4149,1.4515328407287598,1.4957771301269531
4159,7.40390157699585,0.0011804578825831413
4169,1.5232305526733398,1.477646827697754
4179,1.3741052150726318,1.2871119976043701
4189,1.4818357229232788,1.5200891494750977
4199,3.924542188644409,3.4462509155273438
4209,2.0466816425323486,2.200176954269409
4219,8.466102600097656,0.00041026697726920247
4229,4.385854244232178,3.8236541748046875
4239,5.311298370361328,4.454615116119385
4249,2.590696334838867,2.6014444828033447
4259,3.2781102657318115,3.018756151199341
4269,6.584161758422852,0.002682492835447192
4279,8.078572273254395,0.0005805139662697911
4289,2.616321086883545,0.1594281643629074
4299,8.987283706665039,0.00025258056120947003
4309,6.498769760131836,5.383116245269775
4319,8.474465370178223,0.000377176096662879
4329,8.834996223449707,0.00026847049593925476
4339,8.857024192810059,0.00027356899227015674
4349,8.098063468933105,0.0006256396882236004
4359,9.39765453338623,0.00015850274940021336
4369,2.9497759342193604,2.7739486694335938
4379,2.895561695098877,2.8680739402770996
4389,1.490062952041626,1.2857247591018677
4399,1.6166942119598389,0.6105481386184692
4409,4.065143585205078,0.03153405338525772
4419,8.524053573608398,0.0004116661148145795
4429,5.8872785568237305,5.250328063964844
4439,1.3669178485870361,1.1962668895721436
4449,1.7992684841156006,0.4380914568901062
4459,2.1423869132995605,2.2149596214294434
4469,8.168065071105957,0.0005841765669174492
4479,1.4624848365783691,0.9915646314620972
4489,5.519359111785889,4.696268081665039
4499,1.474506139755249,1.4330196380615234
4509,5.839816570281982,4.752793788909912
4519,1.4176647663116455,0.9238526821136475
4529,9.635565757751465,0.00012148656969657168
4539,1.3779349327087402,1.0596637725830078
4549,1.4802179336547852,0.712356686592102
4559,3.683893918991089,3.3793601989746094
4569,6.732639789581299,0.0021771169267594814
4579,7.426997184753418,0.0011344596277922392
4589,3.265803098678589,3.0286192893981934
4599,1.4813836812973022,1.5521799325942993
4609,1.4301750659942627,1.4540748596191406
4619,2.0918068885803223,2.1820147037506104
4629,2.7499661445617676,2.6804206371307373
4639,4.617506504058838,4.0104217529296875
4649,2.0244879722595215,2.135707139968872
4659,4.159396171569824,0.027831289917230606
4669,3.5459675788879395,0.05442044138908386
4679,4.704591274261475,3.8811445236206055
4689,7.585760116577148,0.0009161228081211448
4699,2.292813539505005,2.359802722930908
4709,1.5563150644302368,0.5159717798233032
4719,6.628935813903809,0.002365264343097806
4729,8.208686828613281,0.0004901282954961061
4739,1.3927035331726074,0.7432280778884888
4749,1.2265172004699707,0.9860320091247559
4759,3.745594024658203,0.03982054069638252
4769,9.74722957611084,0.0001010170963127166
4779,2.413313865661621,2.4759249687194824
4789,7.0516862869262695,0.0015356222866103053
4799,1.4099090099334717,0.6723095178604126
4809,2.010769844055176,2.202399730682373
4819,7.191095352172852,0.0012233387678861618
4829,1.4839967489242554,1.7696647644042969
4839,1.4902266263961792,0.5769753456115723
4849,1.3159816265106201,1.1301196813583374
4859,2.4451751708984375,0.16490818560123444
4869,7.170112609863281,0.0013228821335360408
4879,1.4936739206314087,1.7926619052886963
4889,3.1477134227752686,3.0245471000671387
4899,9.066495895385742,0.00020496209617704153
4909,1.5492454767227173,1.7345339059829712
4919,8.205135345458984,0.00045096006942912936
4929,7.5841193199157715,0.0008631682139821351
4939,8.138708114624023,0.00046313059283420444
4949,2.955249071121216,2.862687349319458
4959,4.2705230712890625,0.02360234409570694
4969,1.246820092201233,1.386681079864502
4979,1.8338803052902222,2.1198787689208984
4989,1.7850667238235474,2.0622382164001465
4999,1.2073956727981567,1.2641844749450684
5009,1.2318028211593628,1.2475643157958984
5019,1.4314069747924805,0.5933140516281128
5029,1.2715930938720703,0.8581830263137817
5039,2.9963231086730957,2.9702248573303223
5049,1.3532989025115967,0.70618736743927
5059,1.8973169326782227,2.1905462741851807
5069,1.8137085437774658,2.097270965576172
5079,1.7146713733673096,2.0940375328063965
5089,7.685972690582275,0.0007047854596748948
5099,3.6165754795074463,3.4447214603424072
5109,1.2973947525024414,0.8164916038513184
5119,8.094764709472656,0.0005074660293757915
5129,4.07749605178833,3.8008265495300293
5139,5.0275559425354,0.009783714078366756
5149,1.2217299938201904,1.3700052499771118
5159,6.612406253814697,0.002227196702733636
5169,3.1151342391967773,3.09407901763916
5179,1.5810273885726929,1.9561612606048584
5189,1.299586534500122,1.5872119665145874
5199,1.349298357963562,1.68625807762146
5209,2.147798776626587,2.4544591903686523
5219,1.1981195211410522,1.1742000579833984
5229,2.358602523803711,2.590200424194336
5239,1.1864874362945557,0.7870844602584839
5249,1.1977849006652832,0.7910498380661011
5259,2.837662696838379,3.0007169246673584
5269,7.09151554107666,0.0012912115780636668
5279,1.0930120944976807,1.1547820568084717
5289,1.1821832656860352,1.4265892505645752
5299,3.499408721923828,3.5999128818511963
5309,1.9060072898864746,0.2501662075519562
5319,1.1667648553848267,0.9304032325744629
5329,6.881819725036621,0.0016197918448597193
5339,1.1334933042526245,0.9235068559646606
5349,3.1623332500457764,3.2392072677612305
5359,1.0735812187194824,1.0111467838287354
5369,1.605780005455017,0.402029812335968
5379,1.3373816013336182,0.5752968192100525
5389,2.1851565837860107,2.6053004264831543
5399,4.8291916847229,0.012281639501452446
5409,2.2404465675354004,0.17564114928245544
5419,6.264235019683838,0.0028305831365287304
5429,1.6696012020111084,2.13309383392334
5439,1.1075817346572876,1.3936606645584106
5449,1.1793982982635498,1.6437292098999023
5459,1.0639395713806152,1.277450442314148
5469,1.2778921127319336,0.63576340675354
5479,3.0408477783203125,0.07201408594846725
5489,1.2993097305297852,0.5656532049179077
5499,1.1071118116378784,0.9704382419586182
5509,6.476596355438232,0.0025758049450814724
5519,1.3836681842803955,1.9377855062484741
5529,7.572368144989014,0.0009063364705070853
5539,1.1816763877868652,0.7874126434326172
5549,0.9920991063117981,1.038616418838501
5559,7.466980934143066,0.0009392648353241384
5569,1.3427493572235107,0.5066648125648499
5579,1.2465037107467651,0.6350810527801514
5589,1.4976708889007568,0.40780580043792725
5599,1.0918307304382324,1.1441407203674316
5609,1.0984289646148682,1.4679369926452637
5619,3.0451738834381104,3.372403383255005
5629,3.802877426147461,0.03092043101787567
5639,1.0819981098175049,0.9207479953765869
5649,5.2759318351745605,4.687012672424316
5659,7.1743035316467285,0.0013698524562641978
5669,2.4263436794281006,0.13784877955913544
5679,1.0388083457946777,0.9414236545562744
5689,6.682703018188477,0.0021709194406867027
5699,1.8321306705474854,0.2553582489490509
5709,1.0111253261566162,1.0179725885391235
5719,1.4073662757873535,2.092268466949463
5729,1.3276313543319702,2.00651478767395
5739,4.510219097137451,4.252366065979004
5749,3.1773123741149902,0.058641888201236725
5759,1.6743826866149902,0.303192675113678
5769,1.110856294631958,1.7262060642242432
5779,5.537792205810547,0.006025055423378944
5789,2.9409773349761963,3.1614596843719482
5799,2.2773220539093018,2.9174511432647705
5809,5.992623329162598,0.0036415038630366325
5819,0.9984387159347534,1.4101428985595703
5829,3.0226125717163086,3.307691812515259
5839,8.455187797546387,0.0003511997638270259
5849,1.1965546607971191,0.5936598777770996
5859,1.072961449623108,1.6282339096069336
5869,7.764055252075195,0.0006671212613582611
5879,1.102665901184082,0.691044807434082
5889,0.9567735195159912,1.042827844619751
5899,0.9333602786064148,1.5663745403289795
5909,3.4980204105377197,0.04275412857532501
5919,3.035592555999756,3.4513237476348877
5929,6.148697376251221,0.0032315782736986876
5939,5.81185245513916,0.004249073565006256
5949,1.584670901298523,0.34060993790626526
5959,1.4359073638916016,2.251124858856201
5969,0.9738378524780273,1.3370394706726074
5979,3.9839887619018555,0.025510812178254128
5989,6.476436614990234,0.002264457754790783
5999,6.499708652496338,0.002276877872645855
6009,0.9187166690826416,0.9728821516036987
6019,1.0658612251281738,1.797048568725586
6029,0.9251313805580139,1.1652076244354248
6039,1.5282015800476074,0.3651230037212372
6049,1.6960428953170776,2.64190673828125
6059,1.1797306537628174,0.6103241443634033
6069,0.8888794183731079,1.3140572309494019
6079,0.9344396591186523,1.2068629264831543
6089,1.2105835676193237,0.5327495336532593
6099,6.298941135406494,0.002918453421443701
6109,5.969773769378662,0.00446715671569109
6119,6.633232593536377,0.0021036271937191486
6129,4.117892742156982,4.468914985656738
6139,1.0085253715515137,1.6081652641296387
6149,6.651980400085449,0.001973157748579979
6159,0.9626659154891968,1.4689347743988037
6169,5.585084438323975,0.005362123250961304
6179,1.7991598844528198,2.6494719982147217
6189,0.8800564408302307,1.5883527994155884
6199,3.847829818725586,4.377464771270752
6209,0.8835225701332092,1.7017525434494019
6219,2.4382474422454834,0.1207980141043663
6229,0.8910009860992432,1.29575514793396
6239,6.658238410949707,0.0020437731873244047
6249,5.996508598327637,0.003694071900099516
6259,2.5328376293182373,3.3063409328460693
6269,5.316207408905029,0.008067738264799118
6279,1.2971900701522827,0.46623265743255615
6289,4.336966514587402,0.018434615805745125
6299,5.428854942321777,0.006807202473282814
6309,6.337302207946777,0.0028316620737314224
6319,1.644770622253418,0.2857953608036041
6329,5.251387119293213,0.007672063075006008
6339,0.8812448978424072,1.1027255058288574
6349,0.7892740964889526,1.3526545763015747
6359,4.160357475280762,0.022049475461244583
6369,0.9709025621414185,1.0513176918029785
6379,2.6977503299713135,0.09333162009716034
6389,0.9789077639579773,0.7533953189849854
6399,3.118758201599121,3.704240322113037
6409,3.542048692703247,4.145359516143799
6419,0.9031186103820801,1.6344683170318604
6429,2.8947134017944336,0.07427560538053513
6439,6.231874942779541,0.0033365210983902216
6449,2.393618106842041,0.12948577105998993
6459,1.4800827503204346,0.3532368838787079
6469,0.8637492060661316,1.5258958339691162
6479,1.1583068370819092,0.582858681678772
6489,0.8504392504692078,1.3419458866119385
6499,0.862971305847168,1.7367101907730103
6509,0.8725020885467529,1.7590237855911255
6519,2.761584758758545,3.761502742767334
6529,4.354543209075928,4.6951704025268555
6539,0.8889614343643188,0.9307615756988525
6549,5.692840099334717,0.005066469311714172
6559,5.585344314575195,0.005752917379140854
6569,0.8175921440124512,1.1283860206604004
6579,0.9829096794128418,0.739599883556366
6589,5.393935680389404,0.00721875810995698
6599,1.2658190727233887,0.48372408747673035
6609,1.7155985832214355,0.26357364654541016
6619,2.14451265335083,0.1621163934469223
6629,5.64931058883667,0.006070476025342941
6639,1.9996795654296875,0.19900187849998474
6649,0.9235743880271912,0.8365033864974976
6659,4.613464832305908,0.014428513124585152
6669,1.0030251741409302,0.6694902777671814
6679,5.262282371520996,0.008540078997612
6689,0.7040213346481323,1.3257911205291748
6699,3.602245569229126,0.03845744580030441
6709,4.499494552612305,0.01706123724579811
6719,1.654253602027893,0.297726035118103
6729,4.964400768280029,0.01199617050588131
6739,4.186901092529297,0.022958550602197647
6749,4.2200212478637695,0.02257528528571129
6759,5.231173992156982,0.007998315617442131
6769,2.168445110321045,0.16398686170578003
6779,0.8549046516418457,1.016798496246338
6789,4.962303638458252,0.013840253464877605
6799,1.7963666915893555,0.24473412334918976
6809,1.062459945678711,0.6338616609573364
6819,0.8943378925323486,2.016688823699951
6829,1.3726158142089844,2.7195827960968018
6839,3.5682172775268555,4.423197269439697
6849,1.0591059923171997,2.372406482696533
